"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"YM6A9Y33","conferencePaper","2026","Lai, Kaylee; Andersen, Ryan; Buck, Lauren","User experience and performance during immersive avatar customization","2026 IEEE conference on virtual reality and 3D user interfaces abstracts and workshops (VRW)","","","10.1109/VRW70859.2026.00216","","In this work, we present a methodology that treats avatar customization as a measurable cognitive-perceptual task and report results from a pilot study examining how presenting the same customization interface across different mediums affects user experience and performance. Participants completed an avatar target matching task on either a tablet or a VR headset. Interaction metrics, subjective workload and usability measures, and similarity ratings were analyzed. While subjective measures did not differ substantially, preliminary results showed VR users tended to perform fewer actions and take longer between actions. We discuss implications for future studies investigating immersive customization interface design.","2026-03","2026-07-17 05:52:56","2026-07-17 05:52:56","","1083-1084","","","","","","","","","","","","","","","","","","","","","","","","Amplitude modulation; Amplitude shift keying; avatar customization; Avatars; Graphical user interfaces; HTTP; pilot study; Protocols; usability; virtual reality; workload","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TNB8L8PH","journalArticle","2026","Lefrou, Titouan; Lefeuvre, Théo; Dufresne, Florian; Dubosc, Charlotte; Christmann, Olivier; Gorisse, Geoffrey","I have a claw! Impact of embodying a biomimetic avatar on self-perception and task performance in virtual reality","IEEE Transactions on Visualization and Computer Graphics","","1941-0506","10.1109/TVCG.2026.3693261","","Embodied representations are known to influence user behavior in virtual environments through stereotypes associated with their appearance, a phenomenon known as the Proteus effect, or through perceived affordances. The latter concept refers to the suggested ways of interacting with the environment as perceived by the capabilities of the user’s virtual representation. The inherent ability of virtual reality to support non-anthropomorphic avatars, enabling new interaction modalities, paves the way for a deeper understanding of affordances in virtual environments. We designed an experiment to assess the effect of embodying a chimeric hand (crab claw), compared to a regular hand, on participants’ sense of embodiment, presence, character plausibility, mental workload, and behavior. Following a within-subject design, participants took part in a gamified task consisting of finding a key in a wrecked pirate ship. As the key could be hidden in containers of different durability, their strategy (opening or destroying objects) was used as an objective measure. Results indicated a high perceived usability and a low mental workload with both virtual limbs. Participants also performed hitting actions more frequently when using the biomimetic limb than when using the humanoid hand representation. A higher perceived change in the body schema was reported when embodying the crab claw, but a higher sense of body ownership and agency were observed with the anthropomorphic hand. Results revealed no significant difference in terms of plausibility.","2026-07","2026-07-17 05:52:56","2026-07-17 05:52:56","","7046-7057","","7","32","","","","","","","","","","","","","","","","","","","","","affordance; Affordances; agency; avatar; Avatars; behavior; biomimetic; Biomimetics; body ownership; Containers; Design methodology; embodiment; Hands; Limbs; proteus effect; Testing; Virtual environments; Virtual reality","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WDNL9XBI","conferencePaper","2025","Elliott, Thomas C.; Yang, Yanzhuo; Knibbe, Jarrod; Henry, Julie D.; Baghaei, Nilufar","Customizing stylized avatars for self-compassion: Design impacts in virtual reality therapy","2025 IEEE international symposium on mixed and augmented reality adjunct (ISMAR-adjunct)","","2771-1110","10.1109/ISMAR-Adjunct68609.2025.00112","","Virtual Reality (VR) presents a promising platform for delivering self-compassion interventions, yet optimal design strategies for avatars remain unclear—particularly in emotionally sensitive contexts such as depression therapy. This paper explores how avatar stylization and customization affect user experience and therapeutic outcomes in immersive individualized VR (iVR). We conducted two user studies within an iVR self-compassion therapy system. Study 1 introduced fixed stylized avatars, while Study 2 added self-resembling avatar customization. Results from the User Experience Questionnaire (UEQ) and Self-Compassion Scale (SCS) revealed that stylized avatars were well received, avoiding uncanny valley effects while maintaining usability. Customization did not significantly alter overall user experience but led to a moderate improvement in self-compassion scores. Qualitative feedback highlighted trade-offs between emotional safety and fidelity expectations. Our findings suggest that stylized, customizable avatars can support therapeutic engagement without requiring high realism, offering design insights for emotionally sensitive iVR interventions.","2025-10","2026-07-17 05:52:56","2026-07-17 05:52:56","","557-560","","","","","","","","","","","","","","","","","","","","","","","","Augmented reality; avatar customization; Avatars; Depression; embodiment; individualized VR (iVR); Medical treatment; mental health; Mental health; Safety; self-compassion; stylized avatars; therapeutic design; Usability; User experience; user experience (UX); vHealth; Virtual Reality (VR)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G88HXP3I","conferencePaper","2026","Mizutani, Kenji; Nagata, Hiroyuki; Obayashi, Seika; Tazawa, Kentaro","The effects of conversational avatar appearance and voice volume on perceived distance in virtual reality","2026 IIEEJ international conference on image electronics and visual computing (IEVC)","","","10.1109/IEVC69170.2026.11508449","","The use of AI in VR psychological counseling is being explored. One approach being considered is to use a robot avatar rather than a human-like one to indicate that the conversation partner is an AI. This study measured the space participants perceived as “conversationally appropriate” when responding to greetings from avatars, examining how combinations of appearance and vocal volume influence interpersonal space (IPS). The average IPS showed a trend of “speaker ¡ human ¡ robot.” The main effect of voice volume was significant, with IPS increasing as volume rose. At moderate volume levels, the difference in IPS between humans and robots decreased. The results of this study provide design guidelines for VR counseling using robots.","2026-03","2026-07-17 05:52:56","2026-07-17 05:52:56","","1-4","","","","","","","","","","","","","","","","","","","","","","","","Avatars; counseling; Distance measurement; Employee welfare; interpersonal space; IP networks; Media; Printing; Robots; virtual reality; voice volume","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9BFLSLEX","journalArticle","2025","Khan, Omar; Nam, Hyeongil; Kim, Kangsoo","Impact of avatar-locomotion congruence on user experience and identification in virtual reality","IEEE Transactions on Visualization and Computer Graphics","","1941-0506","10.1109/TVCG.2025.3616836","","As virtual reality (VR) continues to expand, particularly in social VR platforms and immersive gaming environments, understanding the factors that shape user experience is becoming increasingly important. Avatars and locomotion methods play central roles in influencing how users identify with their virtual representations and navigate virtual spaces. Despite extensive research on these elements individually, their relationship remains underexplored. In particular, little is known about how congruence between avatar appearance and locomotion method affects user perceptions. This study investigates the impact of avatar-locomotion congruence on user experience and avatar identification in VR. We conducted a within-subjects experiment with 30 participants, employing two visually distinct avatar types (human and gorilla) and two locomotion methods (human-like arm-swinging and gorilla-like arm-rolling), to assess their individual and combined effects. Our results indicate that congruence between avatar appearance and locomotion method enhances both avatar identification and user experience. These findings contribute to the understanding of the relationship between avatars and locomotion in VR, with potential applications in enhancing user experience in immersive gaming, social VR, and gamified remote physical therapy.","2025-11","2026-07-17 05:52:56","2026-07-17 05:52:56","","9878-9888","","11","31","","","","","","","","","","","","","","","","","","","","","appearance; avatar identification; avatars; Avatars; Data mining; Games; gamification; Legged locomotion; locomotion; Navigation; Teleportation; Training; user experience; User experience; Virtual environments; Virtual reality; Visualization","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HERR7TCA","journalArticle","2025","Berrezueta-Guzman, Santiago; Wagner, Stefan","Immersive multiplayer VR: Unreal engine’s strengths, limitations, and future prospects","IEEE access : practical innovations, open solutions","","2169-3536","10.1109/ACCESS.2025.3570166","","Virtual Reality (VR) has revolutionized digital interactions, particularly in multiplayer games, where players engage in immersive experiences that foster social connectivity and collaboration. Unreal Engine is at the core of this evolution, a powerful development platform known for its advanced networking tools, VR-specific capabilities, and seamless cross-platform support. Unreal Engine’s cross-platform support also ensures accessibility and scalability across diverse devices. This paper analyzes Unreal Engine’s role in advancing multiplayer VR development, focusing on its ability to create immersive environments that enhance user engagement and social interaction. We examined key features such as real-time networking for seamless communication, detailed avatar customization, and realistic environmental rendering, all contributing to an enhanced sense of presence. Beyond its technical features, this research identifies key challenges in multiplayer VR gaming, including latency, scalability, and ethical concerns related to inclusivity and user privacy. We propose future directions to address these issues, such as integrating artificial intelligence (AI), enhancing haptic feedback, and optimizing large-scale VR projects. By bridging these gaps, Unreal Engine can strengthen its role as a pioneering platform for social interaction, education, and collaboration in virtual spaces. This study also evaluates Unreal Engine’s effectiveness in facilitating social interaction and compares its capabilities with alternative platforms. The findings highlight best practices for VR game developers and provide recommendations to enhance user engagement and accessibility, ensuring that multiplayer VR continues to evolve as a transformative medium.","2025","2026-07-17 05:52:56","2026-07-17 05:52:56","","85597-85612","","","13","","IEEE Access","","","","","","","","","","","","","","","","","","","AI-driven VR interactions; avatar customization; Avatars; Collaboration; cross-platform VR development; Engines; Ethics; Focusing; Games; haptic feedback in VR; Haptic interfaces; immersive environments; literature review; multiplayer virtual reality (VR); Real-time systems; real-time VR communication; Scalability; scalability in multiplayer VR; social interaction in VR; Systematic literature review; unreal engine","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WEEARA64","conferencePaper","2025","Lee, Jeongmin; Chen, Yuetong; Gillies, Marco; Pan, Xueni","The effect of child and adult avatars on spatial perception in urban-scale virtual environment","2025 IEEE international conference on artificial intelligence and eXtended and virtual reality (AIxVR)","","2771-7453","10.1109/AIxVR63409.2025.00012","","Spatial perception varies significantly between large-scale environments and smaller, object- or room-scale settings. Individuals process and interpret space differently depending on its scale, using their own bodies as reference points. In order to study spatial cognition as it applies to urban environments, it is vital to study it at a suitable scale and in people navigating those environments. Virtual Reality (VR) provides a way to study our spatial cognition in realistic, large-scale urban environments that participants are able to navigate freely. This paper presents a methodology for studying spatial cognition of large-scale virtual urban environments, including three novel tasks that address spatial memory (memory of landmarks and navigation paths) and preferences for urban features (deleting or adding features). This study applies this methodology to investigate the differences in spatial perception, memory, and layout preferences between people embodied in child and adult avatars. This is an interesting problem, as it opens up the possibility of allowing adults to understand how children experience urban environments differently. Using Virtual Reality, participants experienced an urban-scale environment while embodied in either a child or an adult in a full-body avatar and then undertook our spatial memory and preference tasks. The study showed no difference in the memory tasks, though the participants in child avatars deleted more features. This suggests that there is no evidence that embodiment as a child affects spatial cognition but that it might allow participants to detect more problems with an environment.","2025-01","2026-07-17 05:52:56","2026-07-17 05:52:56","","19-26","","","","","","","","","","","","","","","","","","","","","","","","Artificial intelligence; Avatars; body size; Cognition; embodiment; Layout; Navigation; Spatial cognition; spatial memory; spatial perception; Urban planning; virtual avatar; Virtual environments","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NB8ZHFR9","conferencePaper","2025","Zhao, Yue; Lindeman, Robert W.; Piumsomboon, Thammathip","Daddy long legs: a scale and speed up virtual reality locomotion technique for medium-scale scenarios","2025 IEEE conference virtual reality and 3D user interfaces (VR)","","2642-5254","10.1109/VR59515.2025.00057","","Locomotion techniques are essential to enhance the sense of presence or ""being there"" in virtual reality. This research proposes a novel technique, ""Daddy Long Legs"" (DLL), for navigating medium-scale virtual environments. DLL builds on principles from Seven-league Boots (7LB) and Ground-level Scaling (GLS), aiming to enhance positional accuracy by offering an elevated perspective while preserving immersion through maintaining the user's interpupillary distance. A user study (n = 24) compared three methods across comfort, embodiment, workload, and walking behavior. Participants completed walking tasks in a virtual garden, followed by questionnaires and interviews to capture their experiences. Results show that DLL outperformed 7LB in all measures. However, GLS was noted for its near-natural walking behavior, received the most favorable feedback, and was the preferred locomotion method.","2025-03","2026-07-17 05:52:56","2026-07-17 05:52:56","","329-339","","","","","","","","","","","","","","","","","","","","","","","","Accuracy; Atmospheric measurements; Ground-level Scaling; Interviews; Legged locomotion; Locomotion Technique; Navigation; Particle measurements; Scaled Walking; Seven-league Boots; Three-dimensional displays; User interfaces; Virtual environments; Virtual Reality","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YXACL9H4","conferencePaper","2025","Moyen, Sophia Bianchi; Krohn, Rickmer; Lueth, Sophie; Pompetzki, Kay; Peters, Jan; Prasad, Vignesh; Chalvatzaki, Georgia","The role of embodiment in intuitive whole-body teleoperation for mobile manipulation","2025 IEEE-RAS 24th international conference on humanoid robots (humanoids)","","2164-0580","10.1109/Humanoids65713.2025.11203105","","Intuitive Teleoperation interfaces are essential for mobile manipulation robots to ensure high quality data collection while reducing operator workload. A strong sense of embodiment combined with minimal physical and cognitive demands not only enhances the user experience during largescale data collection, but also helps maintain data quality over extended periods. This becomes especially crucial for challenging long-horizon mobile manipulation tasks that require whole-body coordination. We compare two distinct robot control paradigms: a coupled embodiment integrating arm manipulation and base navigation functions, and a decoupled embodiment treating these systems as separate control entities. Additionally, we evaluate two visual feedback mechanisms: immersive virtual reality and conventional screen-based visualization of the robot's field of view. These configurations were systematically assessed across a complex, multi-stage task sequence requiring integrated planning and execution. Our results show that the use of VR as a feedback modality increases task completion time, cognitive workload, and perceived effort of the teleoperator. Coupling manipulation and navigation leads to a comparable workload on the user as decoupling the embodiments, while preliminary experiments suggest that data acquired by coupled teleoperation leads to better imitation learning performance. Our holistic view on intuitive teleoperation interfaces provides valuable insight into collecting high-quality, high-dimensional mobile manipulation data at scale with the human operator in mind.","2025-09","2026-07-17 05:52:56","2026-07-17 05:52:56","","585-592","","","","","","","","","","","","","","","","","","","","","","","","Data collection; Humanoid robots; Navigation; Robot control; Robot kinematics; Robot sensing systems; Teleoperators; User experience; Virtual reality; Visualization","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SQJXCYP8","conferencePaper","2025","Giangualano, Antonella; Boffi, Paolo; Osimo, Sofia Adelaide; Yavari, Mona; Gabbiadini, Alessandro; Lanzi, Pier Luca; Gallace, Alberto","Embodiment in nature: How avatar choice shapes an underwater virtual reality experience","2025 IEEE international conference on metrology for eXtended reality, artificial intelligence and neural engineering (MetroXRAINE)","","","10.1109/MetroXRAINE66377.2025.11340450","","Immersive Virtual Reality (IVR) applications are increasingly used to foster environmental awareness and promote pro-environmental behaviors by reducing psychological distance and enhancing nature-connectedness. In this study, we investigated how different avatars, in an underwater educational IVR experience, influence users' Sense of Embodiment (SoE), measured through self-reported and physiological measures (Electrodermal Activity – EDA). Results showed that the Sense of Agency plays a key role in enhancing overall SoE, raising it when users embody an avatar capable of free movement and interaction. Conversely, restricted interactivity resulted in higher EDA, suggesting that this may be due to the frustration caused by the unmet desire to move and explore.","2025-10","2026-07-17 05:52:56","2026-07-17 05:52:56","","506-511","","","","","","","","","","","","","","","","","","","","","","","","Avatars; Climate change; Climate Change; Embodiment; Human-Computer Interaction; Immersive learning; Immersive Virtual Reality; Particle measurements; Physiological Measures; Physiology; Plastics; Psychology; Shape; Shape measurement; Solid modeling","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"B8R364P8","conferencePaper","2026","Ishige, Tomoya; Matsumoto, Shunya; Mizutani, Kenji","Effects of observation distance and impact sound frequency variations on weight perception in virtual reality","2026 IIEEJ international conference on image electronics and visual computing (IEVC)","","","10.1109/IEVC69170.2026.11508350","","Presenting weight perception without physical objects in virtual reality (VR) is a significant challenge. This study explored how observation distance and impact sound frequency influence weight perception in VR environments. Using a standardized metallic impact sound with frequency variations (0.5 times, 1.0 times, 1.5 times), participants evaluated weight perception under five conditions combining observation distance and impact sound frequency. Results showed that weight perception decreased with greater observation distance for the same sound, and that low frequency sounds consistently enhanced weight perception. These findings emphasize the importance of both visual and auditory cues in weight perception formation and provide practical insights for designing immersive VR experiences, particularly in rehabilitation and remote operation contexts.","2026-03","2026-07-17 05:52:57","2026-07-17 05:52:57","","1-4","","","","","","","","","","","","","","","","","","","","","","","","cross-modal illusion; Distance measurement; Frequency; observation distance; Printing; Standards; Timing; virtual reality; Visualization; weight perception","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CQQXFP75","journalArticle","2026","Shivakumar, Vyomakesh; Kohm, Kristopher C.; Robb, Andrew C.; Pagano, Christopher C.; Babu, Sabarish V.","Beyond the self: Avatar anthropomorphic fidelity and calibration effects on judging others' interpersonal horizontal reachability in VR","IEEE Transactions on Visualization and Computer Graphics","","1941-0506","10.1109/TVCG.2026.3679904","","Effective collaboration in Virtual Reality depends on users' ability to accurately perceive the affordances of others within a shared space. This paper presents the first empirical investigation of how people judge others' reaching capabilities in Immersive Virtual Environments (IVEs). We examined whether observers can reliably estimate the maximum horizontal reach distance of virtual actors, how different actor representations influence these perceptual judgments, and whether calibration feedback can improve estimation accuracy. Participants (N=35) judged the reachability of objects for virtual actors across three visual fidelity conditions: high-fidelity, low-fidelity, and end-effector-only representations. Results demonstrate that users can successfully estimate others' horizontal reachability in IVEs, though with overestimation. Calibration through action feedback significantly improved estimation accuracy, with overestimation decreasing across trials. Visual fidelity showed no main effect on initial reachability judgments but significantly affected postcalibration performance, with low-fidelity representations demonstrating significantly better calibration outcomes compared to high-fidelity avatars, while end-effector-only representations showed no significant difference from either condition. The findings contribute to the social perception literature in Virtual Reality (VR) and to provide design guidelines for avatar systems in collaborative virtual environments, where spatial coordination and shared action planning are critical.","2026-05","2026-07-17 05:52:57","2026-07-17 05:52:57","","4503-4513","","5","32","","","","","","","","","","","","","","","","","","","","","affordance perception; Amplitude modulation; Amplitude shift keying; Apertures; avatar fidelity; Avatars; calibration; Central Processing Unit; Circuits; Contacts; Electronic mail; Feedback; Graphical user interfaces; interpersonal affordance; reachability judgment; spatial perception; virtual humans; Virtual reality","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"73JW7Y9Y","journalArticle","2026","Corrò, Christian; Chittaro, Luca","The integration of interactive psychoeducation and agent embodiment in virtual reality training: An evaluation on breathing techniques","IEEE Transactions on Learning Technologies","","1939-1382","10.1109/TLT.2026.3683471","","Immersive virtual reality (VR) is increasingly used in education for its ability to create engaging learning experiences. However, VR-based systems for skill acquisition, especially in the health domain, often lack adequate educational foundations, potentially limiting their effectiveness. To address this limitation, this article investigates an interactive psychoeducation that incorporates users’ real-time physiological signals. Moreover, given the growing use of virtual agents in education and their potential to enhance psychoeducation delivery through natural human-like interactions, this article also studies the role of virtual agent embodiment as a second variable. We conducted a 2 × 2 between-subjects study (n = 56) using a VR-based breathing training system, varying the presence of psychoeducation and virtual agent embodiment to assess their individual and combined impacts on users’ self-efficacy, motivation, attention, social presence, and performance of the taught skill. Results revealed that psychoeducation significantly enhanced self-efficacy and motivation, particularly by increasing participants’ interest in, and perceived value of, the experience, while agent embodiment improved social presence, relatedness, and skill performance. These findings show that interactive psychoeducation and embodied virtual agents can enhance complementary aspects of VR-based training effectiveness.","2026","2026-07-17 05:52:57","2026-07-17 05:52:57","","404-417","","","19","","","","","","","","","","","","","","","","","","","","","Amplitude modulation; Amplitude shift keying; Application specific integrated circuits; Breathing training; Central Processing Unit; Circuits; Communication systems; Computer networks; embodiment; Feedback; Protocols; psychoeducation; System-on-chip; user study; virtual agent; virtual reality (VR)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NIJYLQN6","conferencePaper","2025","Takenaka, Shun; Mizuho, Takato; Narumi, Takuji; Kuzuoka, Hideaki","Exploring the effects of self-avatars on virtual reality-based reminiscence therapy for young adults","2025 IEEE conference on virtual reality and 3D user interfaces abstracts and workshops (VRW)","","","10.1109/VRW66409.2025.00158","","Reminiscence therapy is a method to improve mental health by stimulating memories of past experiences and sharing them with others. Virtual Reality (VR) technology has attracted attention as a tool to enhance the effects of reminiscence therapy, as it can provide experiences with a high degree of reproducibility. Meanwhile, VR avatars are known to promote episodic memory, but their effects on reminiscence therapy have not yet been fully investigated. As a preliminary step toward applying VR-based reminiscence therapy for older adults, we conducted a small-scale experiment with eight university students. We found that participants recalled significantly more detailed memories when their VR self-avatars were displayed than when they were not. However, no significant difference was observed in its effect on self-recognition.","2025-03","2026-07-17 05:52:57","2026-07-17 05:52:57","","780-784","","","","","","","","","","","","","","","","","","","","","","","","Avatars; Conferences; Hands; Medical treatment; Mental health; Older adults; Reminiscence Therapy; Reproducibility of results; Self-Avatar; Three-dimensional displays; User interfaces; Virtual Reality","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JKV3HVRI","journalArticle","2025","Nakano, Kizashi; Narumi, Takuji","Avatars, should we look at them directly or through a mirror?: Effects of avatar display method on sense of embodiment and gaze","IEEE Transactions on Visualization and Computer Graphics","","1941-0506","10.1109/TVCG.2025.3549545","","In the real world, the body typically remains within the downward field of view (FOV) irrespective of whether it is consciously or unconsciously observed. However, with head-mounted displays (HMDs) that have restricted viewing angles, users are unable to see their own avatars directly unless they tilt their heads significantly downward. To overcome this, virtual mirrors are commonly employed in virtual environments (VEs) to provide users with a full-body view of their avatars, which ultimately enhances the viewer's sense of embodiment (SoE). However, positioning users directly in front of a virtual mirror may restrict their movement and reduce their sense of presence. To overcome this limitation, we developed an HMD with an extended downward field of view (FOV) integrated with eye-tracking. We compared the impact of using virtual mirrors alone versus the extended downward FOV in terms of several parameters, including the head pitch angle, perceived SoE, presence, and task difficulty during a reaching task that involves both hand and foot movements. The results demonstrated that the extended downward FOV offered by the proposed HMD improved the users' sense of agency toward their avatars and enhanced their sense of presence compared to when only virtual mirrors are used. In addition, the participants tended to use the virtual mirror for hand movements and relied on the extended downward FOV for foot movements, often maintaining a stable head angle. Both the virtual mirror and extended downward FOV facilitated easier and faster completion of a reaching task while encouraging an upward head angle. However, the combined use of virtual mirrors and extended downward FOV did not have a significant impact on the SoE or presence. Notably, the extended downward FOV alone, without the integration of the virtual mirror, was more effective in increasing both SoE and presence.","2025-05","2026-07-17 05:52:57","2026-07-17 05:52:57","","2912-2922","","5","31","","","","","","","","","","","","","","","","","","","","","Avatar; Avatars; Downward field of view; Gaze tracking; Hands; Head; Legged locomotion; Liquid crystal displays; Mirrors; Resists; Sense of agency; Synchronization; Virtual environments; Virtual mirror","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KYUFD7TC","conferencePaper","2025","Tschanter, Jonathan; Merz, Christian; Wienrich, Carolin; Latoschik, Marc Erich","Towards understanding harassment in social virtual reality: a study design on the impact of avatar self-similarity","2025 IEEE conference on virtual reality and 3D user interfaces abstracts and workshops (VRW)","","","10.1109/VRW66409.2025.00043","","In social virtual reality (VR), harassment persists as a pervasive and critical issue. Prior work emphasizes its perceived realness and emotional impact. However, the influence of avatar design, particularly the role of self-similarity, remains underexplored. Self-similar avatars can enhance user identification and engagement, yet potentially intensify the psychological and physiological effects of harassment. Existing studies often rely on interviews or user-generated content, lacking systematic analysis and controlled comparisons. To address these gaps, we present a process for creating realistic VR harassment scenarios. We built a scenario based on existing literature and validated it with expert reviews and user feedback. We propose a 2 × 2 between-subjects design to systematically examine users’ emotional and physiological states, their identification with avatars, and the effects of avatar self-similarity. The study design will deepen the understanding of harassment dynamics in VR. Additionally, it can provide actionable insights for designing safer, more inclusive virtual environments that promote user well-being and foster equitable communities.","2025-03","2026-07-17 05:52:57","2026-07-17 05:52:57","","172-177","","","","","","","","","","","","","","","","","","","","","","","","Avatar Design; Avatars; Embodiment; Harassment; Identification; Personalization; Physiology; Reviews; Safety; Self-Similarity; Shape; Social Virtual Reality; Systematics; Three-dimensional displays; User interfaces; User-generated content; Virtual environments","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YBNGLFKB","conferencePaper","2026","Botev, Jean; da Silva, Emanuel Dias; Sun, Ningyuan","Advanced haptic directional awareness in virtual reality","2026 IEEE conference on virtual reality and 3D user interfaces abstracts and workshops (VRW)","","","10.1109/VRW70859.2026.00121","","Haptic feedback can augment human spatial awareness in virtual reality (VR) by conveying information without overloading visual or auditory channels. This paper investigates vibrotactile directional feedback as a form of sensory augmentation for navigation in immersive environments. We present a VR system using a wearable vibrotactile vest that provides head-referenced, real-time directional cues with minimal tracking requirements. A user study (N=42) evaluated the system across three navigation tasks with limited or no visual guidance. Participants reliably located targets and avoided hazards using haptic feedback alone, independent of prior experience. Subjective results indicate high confidence and usability without significant cognitive interference. Eye-tracking analysis further revealed correlations between saccadic behavior, task performance, and subjective experience, suggesting opportunities for adaptive haptic feedback. These results demonstrate that vibrotactile directional feedback is an effective approach to spatial human augmentation in VR, supporting navigation and awareness when visual cues are unreliable or unavailable.","2026-03","2026-07-17 05:52:57","2026-07-17 05:52:57","","619-623","","","","","","","","","","","","","","","","","","","","","","","","accessibility; Circuits; Circuits and systems; Contacts; Feedback; Frequency modulation; haptics; HTTP; navigation; Protocols; Radio broadcasting; Video games; Videos; Virtual reality","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"B8MKXFIZ","journalArticle","2026","Ogawa, Maki; Aoyama, Kazuma; Narumi, Takuji; Matsumoto, Keigo","Letting go of your real body: Noisy electrical stimulation facilitates body schema transformation in virtual reality","IEEE Transactions on Visualization and Computer Graphics","","1941-0506","10.1109/TVCG.2026.3679128","","The use of beyond-real interactions (BRI) expands the possibilities of virtual reality (VR) experiences by enabling novel capabilities, such as extending the range of manipulation or employing unusual body configurations. However, such interactions require users to adapt to novel sensorimotor mappings, which can lead to decreased performance and a poorer quality of user experience. Recently, proprioceptive suppression with noisy tendon electrical stimulation (n-TES) has been proposed to promote adaptation to BRI, though its effects have been reported to be limited. This study investigated the effects of proprioceptive suppression via n-TES on the adaptation process to BRI and the consequent changes in body schema, which have remained unexplored in prior research. Using a between-subjects design with 24 participants, we examined the effects of n-TES on a reaching task with Go-Go interaction, which extends virtual hands to enable users to reach farther than physically possible. Body schema changes were measured using a pointing task without visual feedback of the hand after adaptation to the Go-Go interaction. The results revealed that n-TES significantly altered the adaptation process by facilitating early learning and also enhanced body schema changes and aftereffects of adaptation under certain conditions. However, parameter fitting of the learning curves also suggested that n-TES might lead to a deterioration in the final level of performance achieved through adaptation. Our findings provide initial evidence that proprioceptive suppression by n-TES can contribute to facilitating sensorimotor adaptation within VR applications, while its practical utility may require adjusting stimulation to prevent potential side effects in the later stages of adaptation, specifically in trajectory smoothness.","2026-05","2026-07-17 05:52:57","2026-07-17 05:52:57","","3486-3496","","5","32","","","","","","","","","","","","","","","","","","","","","Amplitude modulation; Amplitude shift keying; Avatars; beyond-real interaction; body schema; Circuits; Electrical stimulation; Electronic mail; Feedback; Feedback loop; Graphical user interfaces; Location awareness; motor adaptation; multisensory integration; Protocols","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
